"TargetGroup","FirstDose","SecondDose","DoseAdditional1","Population","Denominator","Country","ReportingCountry","minAge","maxAge","ageWidth","YearWeekISO"
"Age50_59",756682,751662,652352,5822763,800444,"Denmark","DK",50,59,10,"2022-W01"
"Age60_69",647656,645186,600976,5822763,663646,"Denmark","DK",60,69,10,"2022-W01"
"Age70_79",566396,565095,545990,5822763,564390,"Denmark","DK",70,79,10,"2022-W01"
"Age80+",283773,282826,272548,5822763,272326,"Denmark","DK",80,100,21,"2022-W01"
"Age<18",49153,44165,623,1328976,257044,"Estonia","EE",0,17,18,"2022-W01"
"Age18_24",64022,50307,9546,1328976,87626,"Estonia","EE",18,24,7,"2022-W01"
"Age25_49",322025,260449,82078,1328976,460829,"Estonia","EE",25,49,25,"2022-W01"
"Age50_59",130977,114759,54564,1328976,171453,"Estonia","EE",50,59,10,"2022-W01"
"Age60_69",127450,116811,68911,1328976,163237,"Estonia","EE",60,69,10,"2022-W01"
"Age70_79",90524,86023,61239,1328976,111342,"Estonia","EE",70,79,10,"2022-W01"
"Age80+",55717,51939,39522,1328976,77445,"Estonia","EE",80,100,21,"2022-W01"
"Age0_4",12,6,0,10718565,461955,"Greece","EL",0,4,5,"2022-W01"
"Age10_14",143117,109022,12,10718565,553606,"Greece","EL",10,14,5,"2022-W01"
"Age15_17",174824,155408,111,10718565,326859,"Greece","EL",15,17,3,"2022-W01"
"Age18_24",564548,405082,121908,10718565,782452,"Greece","EL",18,24,7,"2022-W01"
"Age25_49",2663622,2227165,1036795,10718565,3497414,"Greece","EL",25,49,25,"2022-W01"
"Age5_9",20487,2005,2,10718565,511958,"Greece","EL",5,9,5,"2022-W01"
"Age50_59",1262716,1144684,751570,10718565,1515472,"Greece","EL",50,59,10,"2022-W01"
"Age60_69",1154423,1078885,839835,10718565,1291651,"Greece","EL",60,69,10,"2022-W01"
"Age70_79",901004,858650,720860,10718565,1003958,"Greece","EL",70,79,10,"2022-W01"
"Age80+",653747,591219,474261,10718565,773240,"Greece","EL",80,100,21,"2022-W01"
"Age0_4",798,368,2,47332614,2011885,"Spain","ES",0,4,5,"2022-W01"
"Age10_14",1925829,1108839,1018,47332614,2535060,"Spain","ES",10,14,5,"2022-W01"
"Age15_17",1348329,1138857,1629,47332614,1448603,"Spain","ES",15,17,3,"2022-W01"
"Age18_24",2946487,2325929,13377,47332614,3303575,"Spain","ES",18,24,7,"2022-W01"
"Age25_49",14302916,11826686,122970,47332614,16481919,"Spain","ES",25,49,25,"2022-W01"
"Age5_9",564657,586,2,47332614,2330208,"Spain","ES",5,9,5,"2022-W01"
"Age50_59",6749661,5733131,135711,47332614,7035203,"Spain","ES",50,59,10,"2022-W01"
"Age60_69",5323783,4887747,130294,47332614,5350604,"Spain","ES",60,69,10,"2022-W01"
"Age70_79",3962125,3782334,3389415,47332614,3984504,"Spain","ES",70,79,10,"2022-W01"
"Age80+",2947983,2893830,2469533,47332614,2851053,"Spain","ES",80,100,21,"2022-W01"
"Age0_4",0,0,0,5525292,255924,"Finland","FI",0,4,5,"2022-W01"
"Age10_14",167973,134408,559,5525292,308825,"Finland","FI",10,14,5,"2022-W01"
"Age15_17",159839,144862,1580,5525292,178021,"Finland","FI",15,17,3,"2022-W01"
"Age18_24",358910,327128,20621,5525292,432594,"Finland","FI",18,24,7,"2022-W01"
"Age25_49",1490838,1402632,247770,5525292,1728083,"Finland","FI",25,49,25,"2022-W01"
"Age5_9",12110,4,0,5525292,306287,"Finland","FI",5,9,5,"2022-W01"
"Age50_59",656286,635189,244381,5525292,724665,"Finland","FI",50,59,10,"2022-W01"
"Age60_69",668531,654103,381769,5525292,716579,"Finland","FI",60,69,10,"2022-W01"
"Age70_79",566851,560604,423596,5525292,561908,"Finland","FI",70,79,10,"2022-W01"
"Age80+",301410,299628,248409,5525292,312406,"Finland","FI",80,100,21,"2022-W01"
"Age<18",4236814,3569523,182118,67320216,14540168,"France","FR",0,17,18,"2022-W01"
"Age18_24",5174548,4597691,1850196,67320216,5444270,"France","FR",18,24,7,"2022-W01"
"Age25_49",18866017,17179587,8350489,67320216,20684932,"France","FR",25,49,25,"2022-W01"
"Age50_59",8257119,7766720,5284644,67320216,8805539,"France","FR",50,59,10,"2022-W01"
"Age60_69",7403094,7105711,5650064,67320216,8007585,"France","FR",60,69,10,"2022-W01"
"Age70_79",5650501,5494164,4710858,67320216,5692912,"France","FR",70,79,10,"2022-W01"
"Age80+",3660385,3525973,2859981,67320216,4144810,"France","FR",80,100,21,"2022-W01"
"Age0_4",124,87,10,4058165,182408,"Croatia","HR",0,4,5,"2022-W01"
"Age10_14",7441,5446,25,4058165,202389,"Croatia","HR",10,14,5,"2022-W01"
"Age15_17",23135,18858,262,4058165,115854,"Croatia","HR",15,17,3,"2022-W01"
"Age18_24",147313,113608,7409,4058165,321108,"Croatia","HR",18,24,7,"2022-W01"
"Age25_49",783551,633964,93638,4058165,1319478,"Croatia","HR",25,49,25,"2022-W01"
"Age5_9",325,47,2,4058165,196674,"Croatia","HR",5,9,5,"2022-W01"
"Age50_59",406204,356059,91202,4058165,570899,"Croatia","HR",50,59,10,"2022-W01"
"Age60_69",451392,419409,170367,4058165,562891,"Croatia","HR",60,69,10,"2022-W01"
"Age70_79",303378,289611,158122,4058165,364156,"Croatia","HR",70,79,10,"2022-W01"
"Age80+",145023,136793,74047,4058165,222308,"Croatia","HR",80,100,21,"2022-W01"
"Age<18",385754,330869,16543,9769526,1709048,"Hungary","HU",0,17,18,"2022-W01"
"Age18_24",412156,357193,123174,9769526,741094,"Hungary","HU",18,24,7,"2022-W01"
"Age25_49",2342789,2116281,978966,9769526,3490565,"Hungary","HU",25,49,25,"2022-W01"
"Age50_59",947301,881862,534748,9769526,1235206,"Hungary","HU",50,59,10,"2022-W01"
"Age60_69",1045802,1003336,736177,9769526,1295058,"Hungary","HU",60,69,10,"2022-W01"
"Age70_79",758670,741187,610740,9769526,859765,"Hungary","HU",70,79,10,"2022-W01"
"Age80+",340551,331519,262352,9769526,438790,"Hungary","HU",80,100,21,"2022-W01"
"Age0_4",6,4,74,4964440,311481,"Ireland","IE",0,4,5,"2022-W01"
"Age10_14",169332,150092,1205,4964440,348422,"Ireland","IE",10,14,5,"2022-W01"
"Age15_17",157319,152873,35729,4964440,195570,"Ireland","IE",15,17,3,"2022-W01"
"Age18_24",381327,291528,138152,4964440,433572,"Ireland","IE",18,24,7,"2022-W01"
"Age25_49",1572474,1478487,849195,4964440,1749671,"Ireland","IE",25,49,25,"2022-W01"
"Age5_9",15523,10,6,4964440,346162,"Ireland","IE",5,9,5,"2022-W01"
"Age50_59",605554,528612,477899,4964440,606007,"Ireland","IE",50,59,10,"2022-W01"
"Age60_69",488979,475963,426324,4964440,480682,"Ireland","IE",60,69,10,"2022-W01"
"Age70_79",350763,348102,321189,4964440,322167,"Ireland","IE",70,79,10,"2022-W01"
"Age80+",189101,186225,167611,4964440,170706,"Ireland","IE",80,100,21,"2022-W01"
"Age0_4",0,0,0,364134,21362,"Iceland","IS",0,4,5,"2022-W01"
"Age10_14",11503,10056,14,364134,23630,"Iceland","IS",10,14,5,"2022-W01"
"Age15_17",12420,12007,3214,364134,13145,"Iceland","IS",15,17,3,"2022-W01"
"Age18_24",30377,17271,19988,364134,34868,"Iceland","IS",18,24,7,"2022-W01"
"Age25_49",115577,77605,81719,364134,131004,"Iceland","IS",25,49,25,"2022-W01"
"Age5_9",194,1,0,364134,23227,"Iceland","IS",5,9,5,"2022-W01"
"Age50_59",40888,36817,35262,364134,43992,"Iceland","IS",50,59,10,"2022-W01"
"Age60_69",37291,36259,33393,364134,37414,"Iceland","IS",60,69,10,"2022-W01"
"Age70_79",24908,24490,22727,364134,22890,"Iceland","IS",70,79,10,"2022-W01"
"Age80+",13763,13626,11646,364134,12602,"Iceland","IS",80,100,21,"2022-W01"
"Age<18",2965666,2322372,30554,59641488,9433159,"Italy","IT",0,17,18,"2022-W01"
"Age18_24",3728734,3304256,572395,59641488,4121339,"Italy","IT",18,24,7,"2022-W01"
"Age25_49",15950694,14272285,4145443,59641488,18920355,"Italy","IT",25,49,25,"2022-W01"
"Age50_59",8506568,7541659,3768467,59641488,9414195,"Italy","IT",50,59,10,"2022-W01"
"Age60_69",6863686,6047049,3781922,59641488,7364364,"Italy","IT",60,69,10,"2022-W01"
"Age70_79",5606531,5189887,3609671,59641488,5968373,"Italy","IT",70,79,10,"2022-W01"
"Age80+",4367551,4157488,3266520,59641488,4419703,"Italy","IT",80,100,21,"2022-W01"
"Age0_4",32,0,0,2794090,145590,"Lithuania","LT",0,4,5,"2022-W01"
"Age10_14",34374,27417,39,2794090,132642,"Lithuania","LT",10,14,5,"2022-W01"
"Age15_17",46790,42791,381,2794090,76077,"Lithuania","LT",15,17,3,"2022-W01"
"Age18_24",160036,125563,38210,2794090,209209,"Lithuania","LT",18,24,7,"2022-W01"
"Age25_49",742755,562507,215505,2794090,914337,"Lithuania","LT",25,49,25,"2022-W01"
"Age5_9",4214,732,0,2794090,144512,"Lithuania","LT",5,9,5,"2022-W01"
"Age50_59",338612,274067,124646,2794090,419039,"Lithuania","LT",50,59,10,"2022-W01"
"Age60_69",300572,266148,152628,2794090,351248,"Lithuania","LT",60,69,10,"2022-W01"
"Age70_79",192631,179755,122764,2794090,236890,"Lithuania","LT",70,79,10,"2022-W01"
"Age80+",107161,99737,68108,2794090,164546,"Lithuania","LT",80,100,21,"2022-W01"
"Age10_14",18261,15296,49,626108,33101,"Luxembourg","LU",10,14,5,"2022-W01"
"Age15_17",16215,15193,118,626108,19462,"Luxembourg","LU",15,17,3,"2022-W01"
"Age18_24",38710,29279,9525,626108,52409,"Luxembourg","LU",18,24,7,"2022-W01"
"Age25_49",188701,160031,74433,626108,239349,"Luxembourg","LU",25,49,25,"2022-W01"
"Age5_9",2268,2,0,626108,33994,"Luxembourg","LU",5,9,5,"2022-W01"
"Age50_59",78197,68183,55263,626108,89549,"Luxembourg","LU",50,59,10,"2022-W01"
"Age60_69",55743,51921,46300,626108,61985,"Luxembourg","LU",60,69,10,"2022-W01"
"Age70_79",35129,34277,29628,626108,38352,"Luxembourg","LU",70,79,10,"2022-W01"
"Age80+",23668,23029,19851,626108,24925,"Luxembourg","LU",80,100,21,"2022-W01"
"Age0_4",0,1,0,1907675,103060,"Latvia","LV",0,4,5,"2022-W01"
"Age10_14",33925,29334,818,1907675,102501,"Latvia","LV",10,14,5,"2022-W01"
"Age15_17",37449,35116,882,1907675,54269,"Latvia","LV",15,17,3,"2022-W01"
"Age18_24",94574,72010,11620,1907675,119249,"Latvia","LV",18,24,7,"2022-W01"
"Age25_49",492729,352886,96869,1907675,639712,"Latvia","LV",25,49,25,"2022-W01"
"Age5_9",1915,18,8,1907675,99627,"Latvia","LV",5,9,5,"2022-W01"
"Age50_59",210337,151004,51331,1907675,265997,"Latvia","LV",50,59,10,"2022-W01"
"Age60_69",196371,153771,63361,1907675,241651,"Latvia","LV",60,69,10,"2022-W01"
"Age70_79",128004,107042,53513,1907675,170557,"Latvia","LV",70,79,10,"2022-W01"
"Age80+",71155,56482,28498,1907675,111052,"Latvia","LV",80,100,21,"2022-W01"
"Age<18",30998,21935,149,514564,81948,"Malta","MT",0,17,18,"2022-W01"
"Age18_24",35435,29494,15588,514564,42136,"Malta","MT",18,24,7,"2022-W01"
"Age25_49",190642,166273,108567,514564,205154,"Malta","MT",25,49,25,"2022-W01"
"Age50_59",53331,50359,46453,514564,59168,"Malta","MT",50,59,10,"2022-W01"
"Age60_69",57144,55128,54262,514564,59551,"Malta","MT",60,69,10,"2022-W01"
"Age70_79",47646,46695,37340,514564,44918,"Malta","MT",70,79,10,"2022-W01"
"Age80+",22647,22393,17542,514564,21689,"Malta","MT",80,100,21,"2022-W01"
"Age<18",325447,109762,0,5367580,1118608,"Norway","NO",0,17,18,"2022-W01"
"Age18_24",423317,390641,54372,5367580,470970,"Norway","NO",18,24,7,"2022-W01"
"Age25_49",1624041,1538304,379789,5367580,1825133,"Norway","NO",25,49,25,"2022-W01"
"Age50_59",678413,664745,384921,5367580,703830,"Norway","NO",50,59,10,"2022-W01"
"Age60_69",569761,565748,456989,5367580,582495,"Norway","NO",60,69,10,"2022-W01"
"Age70_79",444432,444275,412673,5367580,435834,"Norway","NO",70,79,10,"2022-W01"
"Age80+",226692,225415,206737,5367580,230710,"Norway","NO",80,100,21,"2022-W01"
"Age0_4",19,19,4,37958138,1921497,"Poland","PL",0,4,5,"2022-W01"
"Age10_14",652220,492149,180,37958138,1998280,"Poland","PL",10,14,5,"2022-W01"
"Age15_17",554582,523830,844,37958138,1051166,"Poland","PL",15,17,3,"2022-W01"
"Age18_24",1522340,1133806,171463,37958138,2754264,"Poland","PL",18,24,7,"2022-W01"
"Age25_49",8409295,6624770,1818057,37958138,14035724,"Poland","PL",25,49,25,"2022-W01"
"Age5_9",192105,28202,1,37958138,1942294,"Poland","PL",5,9,5,"2022-W01"
"Age50_59",3130299,2750669,1291196,37958138,4606379,"Poland","PL",50,59,10,"2022-W01"
"Age60_69",3869364,3630043,2082904,37958138,5179612,"Poland","PL",60,69,10,"2022-W01"
"Age70_79",2383455,2333879,1692791,37958138,2783163,"Poland","PL",70,79,10,"2022-W01"
"Age80+",1108787,1082870,716571,37958138,1685759,"Poland","PL",80,100,21,"2022-W01"
"Age0_4",21,10,0,10295909,436202,"Portugal","PT",0,4,5,"2022-W01"
"Age10_14",408454,251308,205,10295909,504940,"Portugal","PT",10,14,5,"2022-W01"
"Age15_17",301198,266640,520,10295909,320065,"Portugal","PT",15,17,3,"2022-W01"
"Age18_24",758180,426746,33972,10295909,775701,"Portugal","PT",18,24,7,"2022-W01"
"Age25_49",3278270,2430257,418884,10295909,3360653,"Portugal","PT",25,49,25,"2022-W01"
"Age5_9",184985,67,1,10295909,455843,"Portugal","PT",5,9,5,"2022-W01"
"Age50_59",1490463,1163445,564776,10295909,1485319,"Portugal","PT",50,59,10,"2022-W01"
"Age60_69",1355117,1195880,967998,10295909,1299674,"Portugal","PT",60,69,10,"2022-W01"
"Age70_79",1051660,988164,885911,10295909,981649,"Portugal","PT",70,79,10,"2022-W01"
"Age80+",700874,666855,604338,10295909,675863,"Portugal","PT",80,100,21,"2022-W01"
"Age<18",252247,235688,5855,19328838,3644619,"Romania","RO",0,17,18,"2022-W01"
"Age18_24",685888,436354,58272,19328838,1414236,"Romania","RO",18,24,7,"2022-W01"
"Age25_49",3335144,2255302,410090,19328838,6769359,"Romania","RO",25,49,25,"2022-W01"
"Age50_59",1426025,1054364,251798,19328838,2541550,"Romania","RO",50,59,10,"2022-W01"
"Age60_69",1312202,1090756,297570,19328838,2499205,"Romania","RO",60,69,10,"2022-W01"
"Age70_79",739663,639997,181438,19328838,1531033,"Romania","RO",70,79,10,"2022-W01"
"Age80+",244525,211264,59214,19328838,928836,"Romania","RO",80,100,21,"2022-W01"
"Age15_17",279258,252611,742,10327589,345687,"Sweden","SE",15,17,3,"2022-W01"
"Age18_24",646184,597762,29062,10327589,810921,"Sweden","SE",18,24,7,"2022-W01"
"Age25_49",2826186,2709151,283585,10327589,3404540,"Sweden","SE",25,49,25,"2022-W01"
"Age50_59",1182251,1163077,388102,10327589,1297863,"Sweden","SE",50,59,10,"2022-W01"
"Age60_69",1027425,1015911,776576,10327589,1108438,"Sweden","SE",60,69,10,"2022-W01"
"Age70_79",959184,950665,839449,10327589,989013,"Sweden","SE",70,79,10,"2022-W01"
"Age80+",512302,504400,437774,10327589,536306,"Sweden","SE",80,100,21,"2022-W01"
"Age<18",40746,35401,452,2095861,371395,"Slovenia","SI",0,17,18,"2022-W01"
"Age18_24",84355,64052,12774,2095861,141225,"Slovenia","SI",18,24,7,"2022-W01"
"Age25_49",417672,317871,100798,2095861,711365,"Slovenia","SI",25,49,25,"2022-W01"
"Age50_59",217817,187113,89125,2095861,303125,"Slovenia","SI",50,59,10,"2022-W01"
"Age60_69",221121,204212,128039,2095861,278944,"Slovenia","SI",60,69,10,"2022-W01"
"Age70_79",160807,153450,110832,2095861,175640,"Slovenia","SI",70,79,10,"2022-W01"
"Age80+",101818,97379,64685,2095861,114167,"Slovenia","SI",80,100,21,"2022-W01"
"Age10_14",38110,30242,52,5457873,279531,"Slovakia","SK",10,14,5,"2022-W01"
"Age15_17",60122,53756,528,5457873,156256,"Slovakia","SK",15,17,3,"2022-W01"
"Age18_24",209427,172978,35035,5457873,398739,"Slovakia","SK",18,24,7,"2022-W01"
"Age25_49",1095519,954722,298452,5457873,2069170,"Slovakia","SK",25,49,25,"2022-W01"
"Age5_9",3114,152,0,5457873,290061,"Slovakia","SK",5,9,5,"2022-W01"
"Age50_59",434902,395093,167537,5457873,704900,"Slovakia","SK",50,59,10,"2022-W01"
"Age60_69",479410,448232,321700,5457873,689318,"Slovakia","SK",60,69,10,"2022-W01"
"Age70_79",316519,301488,229601,5457873,391090,"Slovakia","SK",70,79,10,"2022-W01"
"Age80+",123950,116149,80200,5457873,184680,"Slovakia","SK",80,100,21,"2022-W01"
"Age0_4",2144,1091,9,8901064,435835,"Austria","AT",0,4,5,"2022-W02"
"Age10_14",191437,162249,19657,8901064,421998,"Austria","AT",10,14,5,"2022-W02"
"Age15_17",197437,179368,48253,8901064,259561,"Austria","AT",15,17,3,"2022-W02"
"Age18_24",540167,447626,264100,8901064,696064,"Austria","AT",18,24,7,"2022-W02"
"Age25_49",2374068,2072545,1416525,8901064,3006228,"Austria","AT",25,49,25,"2022-W02"
"Age5_9",89343,64333,49,8901064,425227,"Austria","AT",5,9,5,"2022-W02"
"Age50_59",1178104,1081190,872883,8901064,1396889,"Austria","AT",50,59,10,"2022-W02"
"Age60_69",939487,892235,764773,8901064,1016016,"Austria","AT",60,69,10,"2022-W02"
"Age70_79",674717,648875,576913,8901064,769199,"Austria","AT",70,79,10,"2022-W02"
"Age80+",505985,482444,417458,8901064,474047,"Austria","AT",80,100,21,"2022-W02"
"Age<18",735573,679552,25811,11522440,2320244,"Belgium","BE",0,17,18,"2022-W02"
"Age18_24",776766,697966,246524,11522440,930629,"Belgium","BE",18,24,7,"2022-W02"
"Age25_49",3206045,2962158,1608183,11522440,3751281,"Belgium","BE",25,49,25,"2022-W02"
"Age50_59",1459023,1368758,1150074,11522440,1591660,"Belgium","BE",50,59,10,"2022-W02"
"Age60_69",1275416,1239243,1131491,11522440,1347513,"Belgium","BE",60,69,10,"2022-W02"
"Age70_79",897102,876524,827136,11522440,924351,"Belgium","BE",70,79,10,"2022-W02"
"Age80+",603506,573841,533759,11522440,656762,"Belgium","BE",80,100,21,"2022-W02"
"Age<18",23481,19890,14,6951482,1189680,"Bulgaria","BG",0,17,18,"2022-W02"
"Age18_24",115569,63946,6804,6951482,427191,"Bulgaria","BG",18,24,7,"2022-W02"
"Age25_49",773462,487799,95750,6951482,2402352,"Bulgaria","BG",25,49,25,"2022-W02"
"Age50_59",366965,271172,85378,6951482,953355,"Bulgaria","BG",50,59,10,"2022-W02"
"Age60_69",377879,319931,140512,6951482,938635,"Bulgaria","BG",60,69,10,"2022-W02"
"Age70_79",281456,253343,131856,6951482,701964,"Bulgaria","BG",70,79,10,"2022-W02"
"Age80+",86330,78060,39162,6951482,338305,"Bulgaria","BG",80,100,21,"2022-W02"
"Age10_14",14196,10935,0,888005,46307,"Cyprus","CY",10,14,5,"2022-W02"
"Age15_17",16068,15143,26,888005,28169,"Cyprus","CY",15,17,3,"2022-W02"
"Age18_24",59600,55042,14221,888005,84850,"Cyprus","CY",18,24,7,"2022-W02"
"Age25_49",276678,261097,120644,888005,330295,"Cyprus","CY",25,49,25,"2022-W02"
"Age5_9",2324,188,0,888005,48875,"Cyprus","CY",5,9,5,"2022-W02"
"Age50_59",93820,89979,61028,888005,107634,"Cyprus","CY",50,59,10,"2022-W02"
"Age60_69",86818,85055,65878,888005,94714,"Cyprus","CY",60,69,10,"2022-W02"
"Age70_79",65039,63896,55854,888005,66429,"Cyprus","CY",70,79,10,"2022-W02"
"Age80+",32179,32165,26946,888005,33530,"Cyprus","CY",80,100,21,"2022-W02"
"Age0_4",2,0,0,10693939,568823,"Czech Republic","CZ",0,4,5,"2022-W02"
"Age10_14",175339,152833,29,10693939,577984,"Czech Republic","CZ",10,14,5,"2022-W02"
"Age15_17",188485,181337,736,10693939,289263,"Czech Republic","CZ",15,17,3,"2022-W02"
"Age18_24",466121,406778,47580,10693939,671799,"Czech Republic","CZ",18,24,7,"2022-W02"
"Age25_49",2567884,2318407,748078,10693939,3899741,"Czech Republic","CZ",25,49,25,"2022-W02"
"Age5_9",18555,3456,0,10693939,563395,"Czech Republic","CZ",5,9,5,"2022-W02"
"Age50_59",1049888,972825,527679,10693939,1339737,"Czech Republic","CZ",50,59,10,"2022-W02"
"Age60_69",1054222,988418,722491,10693939,1330494,"Czech Republic","CZ",60,69,10,"2022-W02"
"Age70_79",942496,899894,727203,10693939,1011603,"Czech Republic","CZ",70,79,10,"2022-W02"
"Age80+",407181,388701,307527,10693939,441100,"Czech Republic","CZ",80,100,21,"2022-W02"
"Age0_4",27,4,0,5822763,307888,"Denmark","DK",0,4,5,"2022-W02"
"Age10_14",233910,193559,218,5822763,338629,"Denmark","DK",10,14,5,"2022-W02"
"Age15_17",182583,178150,3637,5822763,203020,"Denmark","DK",15,17,3,"2022-W02"
"Age18_24",438640,423350,209306,5822763,522153,"Denmark","DK",18,24,7,"2022-W02"
"Age25_49",1596983,1522018,856340,5822763,1843666,"Denmark","DK",25,49,25,"2022-W02"
"Age5_9",119724,52815,2,5822763,306601,"Denmark","DK",5,9,5,"2022-W02"
"Age50_59",756682,751662,652352,5822763,800444,"Denmark","DK",50,59,10,"2022-W02"
"Age60_69",647656,645186,600976,5822763,663646,"Denmark","DK",60,69,10,"2022-W02"
"Age70_79",566396,565095,545990,5822763,564390,"Denmark","DK",70,79,10,"2022-W02"
"Age80+",283773,282826,272548,5822763,272326,"Denmark","DK",80,100,21,"2022-W02"
"Age<18",49688,44392,698,1328976,257044,"Estonia","EE",0,17,18,"2022-W02"
"Age18_24",64190,50499,10528,1328976,87626,"Estonia","EE",18,24,7,"2022-W02"
"Age25_49",322494,261196,88144,1328976,460829,"Estonia","EE",25,49,25,"2022-W02"
"Age50_59",131096,115014,56928,1328976,171453,"Estonia","EE",50,59,10,"2022-W02"
"Age60_69",127536,117103,70934,1328976,163237,"Estonia","EE",60,69,10,"2022-W02"
"Age70_79",90575,86198,62326,1328976,111342,"Estonia","EE",70,79,10,"2022-W02"
"Age80+",55750,52039,39947,1328976,77445,"Estonia","EE",80,100,21,"2022-W02"
"Age0_4",12,6,0,10718565,461955,"Greece","EL",0,4,5,"2022-W02"
"Age10_14",149201,113541,12,10718565,553606,"Greece","EL",10,14,5,"2022-W02"
"Age15_17",176159,157395,111,10718565,326859,"Greece","EL",15,17,3,"2022-W02"
"Age18_24",566550,407535,132350,10718565,782452,"Greece","EL",18,24,7,"2022-W02"
"Age25_49",2669994,2237037,1121545,10718565,3497414,"Greece","EL",25,49,25,"2022-W02"
"Age5_9",27055,4217,2,10718565,511958,"Greece","EL",5,9,5,"2022-W02"
"Age50_59",1264942,1148666,793147,10718565,1515472,"Greece","EL",50,59,10,"2022-W02"
"Age60_69",1157553,1086327,864207,10718565,1291651,"Greece","EL",60,69,10,"2022-W02"
"Age70_79",903134,863563,733610,10718565,1003958,"Greece","EL",70,79,10,"2022-W02"
"Age80+",658852,597418,481251,10718565,773240,"Greece","EL",80,100,21,"2022-W02"
"Age0_4",801,370,2,47332614,2011885,"Spain","ES",0,4,5,"2022-W02"
"Age10_14",1947409,1111817,1028,47332614,2535060,"Spain","ES",10,14,5,"2022-W02"
"Age15_17",1349493,1140127,1651,47332614,1448603,"Spain","ES",15,17,3,"2022-W02"
"Age18_24",2949458,2329764,13608,47332614,3303575,"Spain","ES",18,24,7,"2022-W02"
"Age25_49",14312592,11842694,126304,47332614,16481919,"Spain","ES",25,49,25,"2022-W02"
"Age5_9",617401,595,2,47332614,2330208,"Spain","ES",5,9,5,"2022-W02"
"Age50_59",6751711,5742084,140304,47332614,7035203,"Spain","ES",50,59,10,"2022-W02"
"Age60_69",5324893,4890826,131314,47332614,5350604,"Spain","ES",60,69,10,"2022-W02"
"Age70_79",3962711,3782936,3412848,47332614,3984504,"Spain","ES",70,79,10,"2022-W02"
"Age80+",2948284,2894196,2478044,47332614,2851053,"Spain","ES",80,100,21,"2022-W02"
