dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
47;2021-09-21;285;455;256470;244130;77.6;73.9
47;2021-09-22;219;617;256689;244747;77.7;74.1
47;2021-09-23;209;378;256898;245125;77.8;74.2
47;2021-09-24;283;614;257181;245739;77.9;74.4
47;2021-09-25;216;628;257397;246367;77.9;74.6
47;2021-09-26;6;6;257403;246373;77.9;74.6
47;2021-09-27;112;377;257515;246750;78.0;74.7
47;2021-09-28;127;375;257642;247125;78.0;74.8
47;2021-09-29;148;473;257790;247598;78.0;75.0
47;2021-09-30;160;356;257950;247954;78.1;75.1
47;2021-10-01;182;519;258132;248473;78.1;75.2
47;2021-10-02;195;486;258327;248959;78.2;75.4
47;2021-10-03;0;5;258327;248964;78.2;75.4
47;2021-10-04;132;362;258459;249326;78.2;75.5
47;2021-10-05;110;307;258569;249633;78.3;75.6
47;2021-10-06;228;459;258797;250092;78.3;75.7
47;2021-10-07;155;367;258952;250459;78.4;75.8
47;2021-10-08;171;413;259123;250872;78.4;75.9
47;2021-10-09;246;379;259369;251251;78.5;76.1
47;2021-10-10;0;3;259369;251254;78.5;76.1
47;2021-10-11;139;207;259508;251461;78.6;76.1
47;2021-10-12;133;286;259641;251747;78.6;76.2
47;2021-10-13;139;287;259780;252034;78.6;76.3
47;2021-10-14;99;219;259879;252253;78.7;76.4
47;2021-10-15;153;367;260032;252620;78.7;76.5
47;2021-10-16;194;250;260226;252870;78.8;76.5
47;2021-10-17;0;2;260226;252872;78.8;76.5
48;2020-12-27;0;0;0;0;0.0;0.0
48;2020-12-28;0;0;0;0;0.0;0.0
48;2020-12-29;1;0;1;0;0.0;0.0
48;2020-12-30;0;0;1;0;0.0;0.0
48;2020-12-31;0;0;1;0;0.0;0.0
48;2021-01-01;0;0;1;0;0.0;0.0
48;2021-01-02;0;0;1;0;0.0;0.0
48;2021-01-03;0;0;1;0;0.0;0.0
48;2021-01-04;0;0;1;0;0.0;0.0
48;2021-01-05;0;0;1;0;0.0;0.0
48;2021-01-06;0;0;1;0;0.0;0.0
48;2021-01-07;56;0;57;0;0.1;0.0
48;2021-01-08;88;1;145;1;0.2;0.0
48;2021-01-09;1;0;146;1;0.2;0.0
48;2021-01-10;0;0;146;1;0.2;0.0
48;2021-01-11;13;0;159;1;0.2;0.0
48;2021-01-12;20;1;179;2;0.2;0.0
48;2021-01-13;104;0;283;2;0.4;0.0
48;2021-01-14;90;1;373;3;0.5;0.0
48;2021-01-15;63;0;436;3;0.6;0.0
48;2021-01-16;0;0;436;3;0.6;0.0
48;2021-01-17;0;0;436;3;0.6;0.0
48;2021-01-18;117;0;553;3;0.7;0.0
48;2021-01-19;345;2;898;5;1.2;0.0
48;2021-01-20;364;0;1262;5;1.7;0.0
48;2021-01-21;466;1;1728;6;2.3;0.0
48;2021-01-22;269;0;1997;6;2.6;0.0
48;2021-01-23;36;0;2033;6;2.7;0.0
48;2021-01-24;0;0;2033;6;2.7;0.0
48;2021-01-25;109;2;2142;8;2.8;0.0
48;2021-01-26;261;0;2403;8;3.1;0.0
48;2021-01-27;257;2;2660;10;3.5;0.0
48;2021-01-28;273;11;2933;21;3.8;0.0
48;2021-01-29;175;60;3108;81;4.1;0.1
48;2021-01-30;1;7;3109;88;4.1;0.1
48;2021-01-31;0;6;3109;94;4.1;0.1
48;2021-02-01;100;48;3209;142;4.2;0.2
48;2021-02-02;195;36;3404;178;4.5;0.2
48;2021-02-03;177;82;3581;260;4.7;0.3
48;2021-02-04;234;14;3815;274;5.0;0.4
48;2021-02-05;145;37;3960;311;5.2;0.4
48;2021-02-06;34;1;3994;312;5.2;0.4
48;2021-02-07;0;0;3994;312;5.2;0.4
48;2021-02-08;50;60;4044;372;5.3;0.5
48;2021-02-09;66;167;4110;539;5.4;0.7
48;2021-02-10;65;303;4175;842;5.5;1.1
48;2021-02-11;165;407;4340;1249;5.7;1.6
48;2021-02-12;120;155;4460;1404;5.8;1.8
48;2021-02-13;8;55;4468;1459;5.9;1.9
48;2021-02-14;0;0;4468;1459;5.9;1.9
48;2021-02-15;51;106;4519;1565;5.9;2.1
48;2021-02-16;43;173;4562;1738;6.0;2.3
48;2021-02-17;35;284;4597;2022;6.0;2.7
48;2021-02-18;252;113;4849;2135;6.4;2.8
48;2021-02-19;60;183;4909;2318;6.4;3.0
48;2021-02-20;0;1;4909;2319;6.4;3.0
48;2021-02-21;0;14;4909;2333;6.4;3.1
48;2021-02-22;24;129;4933;2462;6.5;3.2
48;2021-02-23;74;221;5007;2683;6.6;3.5
48;2021-02-24;68;265;5075;2948;6.7;3.9
48;2021-02-25;148;263;5223;3211;6.8;4.2
48;2021-02-26;51;229;5274;3440;6.9;4.5
48;2021-02-27;28;1;5302;3441;7.0;4.5
48;2021-02-28;3;14;5305;3455;7.0;4.5
48;2021-03-01;102;97;5407;3552;7.1;4.7
48;2021-03-02;199;87;5606;3639;7.3;4.8
48;2021-03-03;152;109;5758;3748;7.5;4.9
48;2021-03-04;195;183;5953;3931;7.8;5.2
48;2021-03-05;136;141;6089;4072;8.0;5.3
48;2021-03-06;180;53;6269;4125;8.2;5.4
48;2021-03-07;75;2;6344;4127;8.3;5.4
48;2021-03-08;352;148;6696;4275;8.8;5.6
48;2021-03-09;377;106;7073;4381;9.3;5.7
48;2021-03-10;263;61;7336;4442;9.6;5.8
48;2021-03-11;334;91;7670;4533;10.1;5.9
48;2021-03-12;256;153;7926;4686;10.4;6.1
48;2021-03-13;301;5;8227;4691;10.8;6.1
48;2021-03-14;8;0;8235;4691;10.8;6.1
48;2021-03-15;174;64;8409;4755;11.0;6.2
48;2021-03-16;167;66;8576;4821;11.2;6.3
48;2021-03-17;156;110;8732;4931;11.4;6.5
48;2021-03-18;191;104;8923;5035;11.7;6.6
48;2021-03-19;116;96;9039;5131;11.8;6.7
48;2021-03-20;101;0;9140;5131;12.0;6.7
48;2021-03-21;0;0;9140;5131;12.0;6.7
48;2021-03-22;161;21;9301;5152;12.2;6.8
48;2021-03-23;329;103;9630;5255;12.6;6.9
48;2021-03-24;284;100;9914;5355;13.0;7.0
48;2021-03-25;757;123;10671;5478;14.0;7.2
48;2021-03-26;269;62;10940;5540;14.3;7.3
48;2021-03-27;104;1;11044;5541;14.5;7.3
48;2021-03-28;80;21;11124;5562;14.6;7.3
48;2021-03-29;305;81;11429;5643;15.0;7.4
48;2021-03-30;365;132;11794;5775;15.5;7.6
48;2021-03-31;448;88;12242;5863;16.0;7.7
48;2021-04-01;732;73;12974;5936;17.0;7.8
48;2021-04-02;487;136;13461;6072;17.6;8.0
48;2021-04-03;140;83;13601;6155;17.8;8.1
48;2021-04-04;0;0;13601;6155;17.8;8.1
48;2021-04-05;43;1;13644;6156;17.9;8.1
48;2021-04-06;465;160;14109;6316;18.5;8.3
48;2021-04-07;466;142;14575;6458;19.1;8.5
48;2021-04-08;620;188;15195;6646;19.9;8.7
48;2021-04-09;446;122;15641;6768;20.5;8.9
48;2021-04-10;95;60;15736;6828;20.6;9.0
48;2021-04-11;2;0;15738;6828;20.6;9.0
48;2021-04-12;364;71;16102;6899;21.1;9.0
48;2021-04-13;361;93;16463;6992;21.6;9.2
48;2021-04-14;624;187;17087;7179;22.4;9.4
48;2021-04-15;701;363;17788;7542;23.3;9.9
48;2021-04-16;538;229;18326;7771;24.0;10.2
48;2021-04-17;89;73;18415;7844;24.1;10.3
48;2021-04-18;0;0;18415;7844;24.1;10.3
48;2021-04-19;196;106;18611;7950;24.4;10.4
48;2021-04-20;216;182;18827;8132;24.7;10.7
48;2021-04-21;284;207;19111;8339;25.1;10.9
48;2021-04-22;306;482;19417;8821;25.5;11.6
48;2021-04-23;255;242;19672;9063;25.8;11.9
48;2021-04-24;97;95;19769;9158;25.9;12.0
48;2021-04-25;1;9;19770;9167;25.9;12.0
48;2021-04-26;87;211;19857;9378;26.0;12.3
48;2021-04-27;172;292;20029;9670;26.3;12.7
48;2021-04-28;149;415;20178;10085;26.5;13.2
48;2021-04-29;203;490;20381;10575;26.7;13.9
48;2021-04-30;172;226;20553;10801;26.9;14.2
48;2021-05-01;0;0;20553;10801;26.9;14.2
48;2021-05-02;0;0;20553;10801;26.9;14.2
48;2021-05-03;105;386;20658;11187;27.1;14.7
48;2021-05-04;227;421;20885;11608;27.4;15.2
48;2021-05-05;84;486;20969;12094;27.5;15.9
48;2021-05-06;775;642;21744;12736;28.5;16.7
48;2021-05-07;96;503;21840;13239;28.6;17.4
48;2021-05-08;309;43;22149;13282;29.0;17.4
48;2021-05-09;285;9;22434;13291;29.4;17.4
48;2021-05-10;55;325;22489;13616;29.5;17.8
48;2021-05-11;221;290;22710;13906;29.8;18.2
48;2021-05-12;249;313;22959;14219;30.1;18.6
48;2021-05-13;472;158;23431;14377;30.7;18.8
48;2021-05-14;244;222;23675;14599;31.0;19.1
48;2021-05-15;84;46;23759;14645;31.1;19.2
48;2021-05-16;1;6;23760;14651;31.1;19.2
48;2021-05-17;474;267;24234;14918;31.8;19.6
48;2021-05-18;263;229;24497;15147;32.1;19.9
48;2021-05-19;207;277;24704;15424;32.4;20.2
48;2021-05-20;318;256;25022;15680;32.8;20.6
48;2021-05-21;174;267;25196;15947;33.0;20.9
48;2021-05-22;25;50;25221;15997;33.1;21.0
48;2021-05-23;0;6;25221;16003;33.1;21.0
48;2021-05-24;0;14;25221;16017;33.1;21.0
48;2021-05-25;181;267;25402;16284;33.3;21.3
48;2021-05-26;416;298;25818;16582;33.8;21.7
48;2021-05-27;1178;380;26996;16962;35.4;22.2
48;2021-05-28;315;350;27311;17312;35.8;22.7
48;2021-05-29;79;50;27390;17362;35.9;22.8
48;2021-05-30;0;1;27390;17363;35.9;22.8
48;2021-05-31;624;263;28014;17626;36.7;23.1
48;2021-06-01;272;305;28286;17931;37.1;23.5
48;2021-06-02;407;424;28693;18355;37.6;24.1
48;2021-06-03;629;431;29322;18786;38.4;24.6
48;2021-06-04;291;283;29613;19069;38.8;25.0
48;2021-06-05;121;77;29734;19146;39.0;25.1
48;2021-06-06;1;1;29735;19147;39.0;25.1
48;2021-06-07;440;161;30175;19308;39.6;25.3
48;2021-06-08;616;309;30791;19617;40.4;25.7
48;2021-06-09;379;190;31170;19807;40.9;26.0
48;2021-06-10;1003;242;32173;20049;42.2;26.3
48;2021-06-11;371;161;32544;20210;42.7;26.5
48;2021-06-12;74;57;32618;20267;42.8;26.6
48;2021-06-13;0;2;32618;20269;42.8;26.6
48;2021-06-14;124;115;32742;20384;42.9;26.7
48;2021-06-15;407;386;33149;20770;43.5;27.2
48;2021-06-16;260;144;33409;20914;43.8;27.4
48;2021-06-17;486;575;33895;21489;44.4;28.2
48;2021-06-18;254;315;34149;21804;44.8;28.6
48;2021-06-19;35;291;34184;22095;44.8;29.0
48;2021-06-20;123;224;34307;22319;45.0;29.3
48;2021-06-21;125;134;34432;22453;45.1;29.4
48;2021-06-22;258;335;34690;22788;45.5;29.9
48;2021-06-23;111;545;34801;23333;45.6;30.6
48;2021-06-24;364;610;35165;23943;46.1;31.4
48;2021-06-25;154;276;35319;24219;46.3;31.7
48;2021-06-26;15;45;35334;24264;46.3;31.8
48;2021-06-27;1;1;35335;24265;46.3;31.8
48;2021-06-28;81;177;35416;24442;46.4;32.0
48;2021-06-29;297;415;35713;24857;46.8;32.6
48;2021-06-30;98;465;35811;25322;46.9;33.2
48;2021-07-01;194;669;36005;25991;47.2;34.1
48;2021-07-02;148;369;36153;26360;47.4;34.6
48;2021-07-03;42;89;36195;26449;47.4;34.7
48;2021-07-04;7;0;36202;26449;47.5;34.7
48;2021-07-05;40;117;36242;26566;47.5;34.8
48;2021-07-06;277;598;36519;27164;47.9;35.6
48;2021-07-07;201;489;36720;27653;48.1;36.2
48;2021-07-08;223;1189;36943;28842;48.4;37.8
48;2021-07-09;159;553;37102;29395;48.6;38.5
48;2021-07-10;95;147;37197;29542;48.8;38.7
48;2021-07-11;0;4;37197;29546;48.8;38.7
48;2021-07-12;139;672;37336;30218;48.9;39.6
48;2021-07-13;211;430;37547;30648;49.2;40.2
48;2021-07-14;179;145;37726;30793;49.5;40.4
48;2021-07-15;187;459;37913;31252;49.7;41.0
48;2021-07-16;234;315;38147;31567;50.0;41.4
48;2021-07-17;129;118;38276;31685;50.2;41.5
48;2021-07-18;4;5;38280;31690;50.2;41.5
48;2021-07-19;105;306;38385;31996;50.3;41.9
48;2021-07-20;677;993;39062;32989;51.2;43.2
48;2021-07-21;68;371;39130;33360;51.3;43.7
48;2021-07-22;777;1125;39907;34485;52.3;45.2
48;2021-07-23;367;439;40274;34924;52.8;45.8
48;2021-07-24;509;170;40783;35094;53.5;46.0
48;2021-07-25;138;46;40921;35140;53.6;46.1
48;2021-07-26;101;199;41022;35339;53.8;46.3
48;2021-07-27;1195;644;42217;35983;55.3;47.2
48;2021-07-28;177;316;42394;36299;55.6;47.6
48;2021-07-29;716;646;43110;36945;56.5;48.4
48;2021-07-30;200;292;43310;37237;56.8;48.8
48;2021-07-31;339;178;43649;37415;57.2;49.0
48;2021-08-01;18;55;43667;37470;57.2;49.1
48;2021-08-02;228;164;43895;37634;57.5;49.3
48;2021-08-03;925;575;44820;38209;58.8;50.1
48;2021-08-04;328;220;45148;38429;59.2;50.4
48;2021-08-05;673;474;45821;38903;60.1;51.0
48;2021-08-06;442;275;46263;39178;60.6;51.4
48;2021-08-07;249;125;46512;39303;61.0;51.5
48;2021-08-08;2;5;46514;39308;61.0;51.5
48;2021-08-09;170;141;46684;39449;61.2;51.7
48;2021-08-10;726;555;47410;40004;62.1;52.4
48;2021-08-11;295;238;47705;40242;62.5;52.8
48;2021-08-12;419;414;48124;40656;63.1;53.3
48;2021-08-13;229;212;48353;40868;63.4;53.6
48;2021-08-14;137;165;48490;41033;63.6;53.8
48;2021-08-15;131;81;48621;41114;63.7;53.9
48;2021-08-16;121;192;48742;41306;63.9;54.1
48;2021-08-17;364;1188;49106;42494;64.4;55.7
48;2021-08-18;211;201;49317;42695;64.6;56.0
48;2021-08-19;240;325;49557;43020;65.0;56.4
48;2021-08-20;215;284;49772;43304;65.2;56.8
48;2021-08-21;85;232;49857;43536;65.4;57.1
48;2021-08-22;0;0;49857;43536;65.4;57.1
48;2021-08-23;65;153;49922;43689;65.4;57.3
48;2021-08-24;308;953;50230;44642;65.8;58.5
48;2021-08-25;156;351;50386;44993;66.0;59.0
48;2021-08-26;180;499;50566;45492;66.3;59.6
48;2021-08-27;153;339;50719;45831;66.5;60.1
48;2021-08-28;127;303;50846;46134;66.7;60.5
48;2021-08-29;0;1;50846;46135;66.7;60.5
48;2021-08-30;54;143;50900;46278;66.7;60.7
48;2021-08-31;257;1051;51157;47329;67.1;62.0
48;2021-09-01;124;334;51281;47663;67.2;62.5
48;2021-09-02;131;388;51412;48051;67.4;63.0
48;2021-09-03;138;297;51550;48348;67.6;63.4
48;2021-09-04;123;209;51673;48557;67.7;63.7
48;2021-09-05;3;25;51676;48582;67.7;63.7
48;2021-09-06;34;178;51710;48760;67.8;63.9
48;2021-09-07;160;347;51870;49107;68.0;64.4
48;2021-09-08;96;181;51966;49288;68.1;64.6
48;2021-09-09;96;235;52062;49523;68.2;64.9
48;2021-09-10;128;263;52190;49786;68.4;65.3
48;2021-09-11;89;195;52279;49981;68.5;65.5
48;2021-09-12;1;2;52280;49983;68.5;65.5
48;2021-09-13;78;66;52358;50049;68.6;65.6
48;2021-09-14;207;259;52565;50308;68.9;65.9
48;2021-09-15;68;164;52633;50472;69.0;66.2
48;2021-09-16;122;223;52755;50695;69.2;66.5
48;2021-09-17;101;183;52856;50878;69.3;66.7
48;2021-09-18;33;90;52889;50968;69.3;66.8
48;2021-09-19;0;0;52889;50968;69.3;66.8
48;2021-09-20;30;88;52919;51056;69.4;66.9
48;2021-09-21;65;183;52984;51239;69.5;67.2
48;2021-09-22;49;151;53033;51390;69.5;67.4
48;2021-09-23;28;100;53061;51490;69.6;67.5
48;2021-09-24;43;118;53104;51608;69.6;67.7
48;2021-09-25;27;78;53131;51686;69.6;67.8
48;2021-09-26;1;0;53132;51686;69.6;67.8
48;2021-09-27;11;43;53143;51729;69.7;67.8
48;2021-09-28;66;155;53209;51884;69.7;68.0
48;2021-09-29;51;133;53260;52017;69.8;68.2
48;2021-09-30;42;87;53302;52104;69.9;68.3
48;2021-10-01;56;141;53358;52245;69.9;68.5
48;2021-10-02;33;51;53391;52296;70.0;68.6
48;2021-10-03;0;1;53391;52297;70.0;68.6
48;2021-10-04;19;62;53410;52359;70.0;68.6
48;2021-10-05;49;151;53459;52510;70.1;68.8
48;2021-10-06;66;94;53525;52604;70.2;69.0
48;2021-10-07;33;112;53558;52716;70.2;69.1
48;2021-10-08;37;113;53595;52829;70.3;69.3
48;2021-10-09;14;56;53609;52885;70.3;69.3
48;2021-10-10;0;1;53609;52886;70.3;69.3
48;2021-10-11;6;25;53615;52911;70.3;69.4
48;2021-10-12;38;94;53653;53005;70.3;69.5
48;2021-10-13;38;80;53691;53085;70.4;69.6
48;2021-10-14;37;69;53728;53154;70.4;69.7
48;2021-10-15;26;55;53754;53209;70.5;69.7
48;2021-10-16;9;19;53763;53228;70.5;69.8
48;2021-10-17;3;3;53766;53231;70.5;69.8
49;2020-12-27;0;0;0;0;0.0;0.0
49;2020-12-28;2;0;2;0;0.0;0.0
49;2020-12-29;0;0;2;0;0.0;0.0
49;2020-12-30;0;0;2;0;0.0;0.0
49;2020-12-31;0;0;2;0;0.0;0.0
49;2021-01-01;2;0;4;0;0.0;0.0
49;2021-01-02;1;1;5;1;0.0;0.0
49;2021-01-03;0;0;5;1;0.0;0.0
49;2021-01-04;10;0;15;1;0.0;0.0
49;2021-01-05;93;0;108;1;0.0;0.0
49;2021-01-06;233;0;341;1;0.0;0.0
49;2021-01-07;367;1;708;2;0.1;0.0
49;2021-01-08;328;1;1036;3;0.1;0.0
49;2021-01-09;118;0;1154;3;0.1;0.0
49;2021-01-10;114;0;1268;3;0.2;0.0
49;2021-01-11;287;0;1555;3;0.2;0.0
49;2021-01-12;623;0;2178;3;0.3;0.0
49;2021-01-13;602;2;2780;5;0.3;0.0
49;2021-01-14;590;7;3370;12;0.4;0.0
49;2021-01-15;764;1;4134;13;0.5;0.0
49;2021-01-16;148;0;4282;13;0.5;0.0
49;2021-01-17;111;2;4393;15;0.5;0.0
49;2021-01-18;691;0;5084;15;0.6;0.0
49;2021-01-19;1204;8;6288;23;0.8;0.0
49;2021-01-20;1511;7;7799;30;1.0;0.0
49;2021-01-21;1942;14;9741;44;1.2;0.0
49;2021-01-22;1305;6;11046;50;1.4;0.0
49;2021-01-23;263;1;11309;51;1.4;0.0
49;2021-01-24;1;0;11310;51;1.4;0.0
49;2021-01-25;552;5;11862;56;1.5;0.0
49;2021-01-26;989;75;12851;131;1.6;0.0
49;2021-01-27;1861;50;14712;181;1.8;0.0
49;2021-01-28;2877;91;17589;272;2.2;0.0
49;2021-01-29;1588;92;19177;364;2.4;0.0
49;2021-01-30;300;46;19477;410;2.4;0.1
49;2021-01-31;62;51;19539;461;2.4;0.1
49;2021-02-01;661;163;20200;624;2.5;0.1
49;2021-02-02;745;384;20945;1008;2.6;0.1
49;2021-02-03;677;382;21622;1390;2.7;0.2
49;2021-02-04;758;445;22380;1835;2.7;0.2
49;2021-02-05;708;591;23088;2426;2.8;0.3
49;2021-02-06;228;110;23316;2536;2.9;0.3
49;2021-02-07;59;83;23375;2619;2.9;0.3
49;2021-02-08;548;480;23923;3099;2.9;0.4
49;2021-02-09;717;648;24640;3747;3.0;0.5
49;2021-02-10;807;950;25447;4697;3.1;0.6
49;2021-02-11;1029;1410;26476;6107;3.2;0.7
49;2021-02-12;869;960;27345;7067;3.4;0.9
49;2021-02-13;266;120;27611;7187;3.4;0.9
49;2021-02-14;9;106;27620;7293;3.4;0.9
49;2021-02-15;730;664;28350;7957;3.5;1.0
49;2021-02-16;1107;1120;29457;9077;3.6;1.1
49;2021-02-17;1160;1872;30617;10949;3.8;1.3
49;2021-02-18;1810;2438;32427;13387;4.0;1.6
49;2021-02-19;1397;1108;33824;14495;4.1;1.8
49;2021-02-20;232;381;34056;14876;4.2;1.8
49;2021-02-21;0;64;34056;14940;4.2;1.8
49;2021-02-22;647;573;34703;15513;4.3;1.9
49;2021-02-23;734;857;35437;16370;4.3;2.0
49;2021-02-24;824;641;36261;17011;4.4;2.1
49;2021-02-25;1208;809;37469;17820;4.6;2.2
49;2021-02-26;1678;848;39147;18668;4.8;2.3
49;2021-02-27;435;282;39582;18950;4.9;2.3
49;2021-02-28;49;39;39631;18989;4.9;2.3
49;2021-03-01;768;587;40399;19576;5.0;2.4
49;2021-03-02;1082;701;41481;20277;5.1;2.5
49;2021-03-03;1559;676;43040;20953;5.3;2.6
49;2021-03-04;1769;942;44809;21895;5.5;2.7
49;2021-03-05;2215;701;47024;22596;5.8;2.8
49;2021-03-06;717;190;47741;22786;5.9;2.8
49;2021-03-07;627;13;48368;22799;5.9;2.8
49;2021-03-08;1398;717;49766;23516;6.1;2.9
49;2021-03-09;2052;745;51818;24261;6.4;3.0
49;2021-03-10;2528;875;54346;25136;6.7;3.1
49;2021-03-11;3195;1477;57541;26613;7.1;3.3
49;2021-03-12;3765;1026;61306;27639;7.5;3.4
49;2021-03-13;1501;218;62807;27857;7.7;3.4
49;2021-03-14;6;0;62813;27857;7.7;3.4
49;2021-03-15;2083;537;64896;28394;8.0;3.5
49;2021-03-16;1732;965;66628;29359;8.2;3.6
49;2021-03-17;1810;681;68438;30040;8.4;3.7
49;2021-03-18;2206;736;70644;30776;8.7;3.8
49;2021-03-19;3333;567;73977;31343;9.1;3.8
49;2021-03-20;1743;210;75720;31553;9.3;3.9
49;2021-03-21;499;23;76219;31576;9.3;3.9
49;2021-03-22;2248;554;78467;32130;9.6;3.9
49;2021-03-23;3406;688;81873;32818;10.0;4.0
49;2021-03-24;3604;508;85477;33326;10.5;4.1
49;2021-03-25;4224;653;89701;33979;11.0;4.2
49;2021-03-26;4886;513;94587;34492;11.6;4.2
49;2021-03-27;1675;106;96262;34598;11.8;4.2
49;2021-03-28;400;28;96662;34626;11.8;4.2
49;2021-03-29;2372;614;99034;35240;12.1;4.3
49;2021-03-30;3267;947;102301;36187;12.5;4.4
49;2021-03-31;2980;754;105281;36941;12.9;4.5
49;2021-04-01;4117;878;109398;37819;13.4;4.6
49;2021-04-02;4298;964;113696;38783;13.9;4.8
49;2021-04-03;971;193;114667;38976;14.1;4.8
49;2021-04-04;315;3;114982;38979;14.1;4.8
49;2021-04-05;944;23;115926;39002;14.2;4.8
49;2021-04-06;2329;1327;118255;40329;14.5;4.9
49;2021-04-07;3309;1371;121564;41700;14.9;5.1
49;2021-04-08;5185;1435;126749;43135;15.5;5.3
49;2021-04-09;6207;1443;132956;44578;16.3;5.5
49;2021-04-10;2065;502;135021;45080;16.5;5.5
49;2021-04-11;390;9;135411;45089;16.6;5.5
49;2021-04-12;4073;1584;139484;46673;17.1;5.7
49;2021-04-13;5380;1921;144864;48594;17.8;6.0
49;2021-04-14;4542;1882;149406;50476;18.3;6.2
49;2021-04-15;5381;1896;154787;52372;19.0;6.4
49;2021-04-16;5761;2145;160548;54517;19.7;6.7
49;2021-04-17;3335;855;163883;55372;20.1;6.8
49;2021-04-18;381;476;164264;55848;20.1;6.8
49;2021-04-19;3710;2061;167974;57909;20.6;7.1
49;2021-04-20;4371;2112;172345;60021;21.1;7.4
49;2021-04-21;3955;2210;176300;62231;21.6;7.6
49;2021-04-22;4837;2113;181137;64344;22.2;7.9
49;2021-04-23;4814;2339;185951;66683;22.8;8.2
49;2021-04-24;2938;1159;188889;67842;23.2;8.3
49;2021-04-25;40;282;188929;68124;23.2;8.3
49;2021-04-26;3744;2112;192673;70236;23.6;8.6
49;2021-04-27;4471;2511;197144;72747;24.2;8.9
49;2021-04-28;4615;2501;201759;75248;24.7;9.2
49;2021-04-29;5206;3027;206965;78275;25.4;9.6
49;2021-04-30;5558;3216;212523;81491;26.0;10.0
49;2021-05-01;2365;667;214888;82158;26.3;10.1
49;2021-05-02;5;40;214893;82198;26.3;10.1
49;2021-05-03;5012;2408;219905;84606;27.0;10.4
49;2021-05-04;4972;3047;224877;87653;27.6;10.7
49;2021-05-05;4789;3008;229666;90661;28.1;11.1
49;2021-05-06;5328;3099;234994;93760;28.8;11.5
49;2021-05-07;4281;5031;239275;98791;29.3;12.1
49;2021-05-08;3577;440;242852;99231;29.8;12.2
49;2021-05-09;10;41;242862;99272;29.8;12.2
49;2021-05-10;4829;4282;247691;103554;30.4;12.7
49;2021-05-11;5397;5091;253088;108645;31.0;13.3
49;2021-05-12;4800;4595;257888;113240;31.6;13.9
49;2021-05-13;4778;691;262666;113931;32.2;14.0
49;2021-05-14;5170;3270;267836;117201;32.8;14.4
49;2021-05-15;4157;1806;271993;119007;33.3;14.6
49;2021-05-16;2786;119;274779;119126;33.7;14.6
49;2021-05-17;4835;3692;279614;122818;34.3;15.1
49;2021-05-18;5472;3769;285086;126587;34.9;15.5
49;2021-05-19;5916;3225;291002;129812;35.7;15.9
49;2021-05-20;6807;2966;297809;132778;36.5;16.3
49;2021-05-21;6450;3746;304259;136524;37.3;16.7
49;2021-05-22;5183;1199;309442;137723;37.9;16.9
49;2021-05-23;1;12;309443;137735;37.9;16.9
49;2021-05-24;4213;448;313656;138183;38.4;16.9
49;2021-05-25;6326;3308;319982;141491;39.2;17.3
49;2021-05-26;6273;2665;326255;144156;40.0;17.7
49;2021-05-27;7114;2728;333369;146884;40.9;18.0
49;2021-05-28;6875;4029;340244;150913;41.7;18.5
49;2021-05-29;5023;1903;345267;152816;42.3;18.7
49;2021-05-30;21;14;345288;152830;42.3;18.7
49;2021-05-31;6036;3221;351324;156051;43.1;19.1
49;2021-06-01;6592;3991;357916;160042;43.9;19.6
49;2021-06-02;5794;3742;363710;163784;44.6;20.1
49;2021-06-03;6602;3421;370312;167205;45.4;20.5
49;2021-06-04;6470;4867;376782;172072;46.2;21.1
49;2021-06-05;4385;2698;381167;174770;46.7;21.4
49;2021-06-06;39;50;381206;174820;46.7;21.4
49;2021-06-07;4634;4761;385840;179581;47.3;22.0
49;2021-06-08;5186;5106;391026;184687;47.9;22.6
49;2021-06-09;5325;4505;396351;189192;48.6;23.2
49;2021-06-10;6005;3785;402356;192977;49.3;23.7
49;2021-06-11;4872;6041;407228;199018;49.9;24.4
49;2021-06-12;4097;3203;411325;202221;50.4;24.8
49;2021-06-13;20;989;411345;203210;50.4;24.9
49;2021-06-14;3410;6016;414755;209226;50.8;25.6
49;2021-06-15;4241;6396;418996;215622;51.4;26.4
49;2021-06-16;4150;5682;423146;221304;51.9;27.1
49;2021-06-17;5069;5078;428215;226382;52.5;27.7
49;2021-06-18;4136;6889;432351;233271;53.0;28.6
49;2021-06-19;3526;3975;435877;237246;53.4;29.1
49;2021-06-20;33;25;435910;237271;53.4;29.1
49;2021-06-21;2828;6512;438738;243783;53.8;29.9
49;2021-06-22;3208;7009;441946;250792;54.2;30.7
49;2021-06-23;3253;6313;445199;257105;54.6;31.5
49;2021-06-24;4317;4979;449516;262084;55.1;32.1
49;2021-06-25;3325;7448;452841;269532;55.5;33.0
49;2021-06-26;2570;4627;455411;274159;55.8;33.6
49;2021-06-27;15;1544;455426;275703;55.8;33.8
49;2021-06-28;2234;7184;457660;282887;56.1;34.7
49;2021-06-29;3028;7272;460688;290159;56.5;35.6
49;2021-06-30;2824;6805;463512;296964;56.8;36.4
49;2021-07-01;3393;6274;466905;303238;57.2;37.2
49;2021-07-02;3063;8067;469968;311305;57.6;38.2
49;2021-07-03;2007;5486;471975;316791;57.8;38.8
49;2021-07-04;7;53;471982;316844;57.8;38.8
49;2021-07-05;1738;7078;473720;323922;58.1;39.7
