first_week_day,last_week_day,age_group,gender,weekly_tests_num,weekly_cases,weekly_deceased
2021-08-08,2021-08-14,80+,לא ידוע,82,<15,0.0
2021-08-08,2021-08-14,80+,נקבה,18120,465.0,32.0
2021-08-08,2021-08-14,NULL,זכר,2648,48.0,<15
2021-08-08,2021-08-14,NULL,לא ידוע,1026,22.0,0.0
2021-08-08,2021-08-14,NULL,נקבה,2909,60.0,0.0
2021-08-15,2021-08-21,0-19,זכר,178782,10422.0,0.0
2021-08-15,2021-08-21,0-19,לא ידוע,4296,323.0,0.0
2021-08-15,2021-08-21,0-19,נקבה,190000,9875.0,0.0
2021-08-15,2021-08-21,20-24,זכר,26597,1669.0,0.0
2021-08-15,2021-08-21,20-24,לא ידוע,922,71.0,0.0
2021-08-15,2021-08-21,20-24,נקבה,36090,2169.0,0.0
2021-08-15,2021-08-21,25-29,זכר,25376,1654.0,0.0
2021-08-15,2021-08-21,25-29,לא ידוע,700,30.0,0.0
2021-08-15,2021-08-21,25-29,נקבה,33041,2018.0,<15
2021-08-15,2021-08-21,30-34,זכר,25955,1603.0,0.0
2021-08-15,2021-08-21,30-34,לא ידוע,711,36.0,0.0
2021-08-15,2021-08-21,30-34,נקבה,33816,2092.0,0.0
2021-08-15,2021-08-21,35-39,זכר,27017,1671.0,<15
2021-08-15,2021-08-21,35-39,לא ידוע,619,37.0,0.0
2021-08-15,2021-08-21,35-39,נקבה,34741,2159.0,0.0
2021-08-15,2021-08-21,40-44,זכר,24928,1463.0,0.0
2021-08-15,2021-08-21,40-44,לא ידוע,585,28.0,0.0
2021-08-15,2021-08-21,40-44,נקבה,33477,1906.0,0.0
2021-08-15,2021-08-21,45-49,זכר,22979,1300.0,0.0
2021-08-15,2021-08-21,45-49,לא ידוע,526,22.0,0.0
2021-08-15,2021-08-21,45-49,נקבה,31219,1596.0,0.0
2021-08-15,2021-08-21,50-54,זכר,17448,1021.0,0.0
2021-08-15,2021-08-21,50-54,לא ידוע,396,24.0,0.0
2021-08-15,2021-08-21,50-54,נקבה,24784,1233.0,0.0
2021-08-15,2021-08-21,55-59,זכר,14032,857.0,<15
2021-08-15,2021-08-21,55-59,לא ידוע,372,19.0,0.0
2021-08-15,2021-08-21,55-59,נקבה,20916,1011.0,<15
2021-08-15,2021-08-21,60-64,זכר,12131,596.0,<15
2021-08-15,2021-08-21,60-64,לא ידוע,316,<15,0.0
2021-08-15,2021-08-21,60-64,נקבה,18440,748.0,<15
2021-08-15,2021-08-21,65-69,זכר,10305,535.0,<15
2021-08-15,2021-08-21,65-69,לא ידוע,262,<15,0.0
2021-08-15,2021-08-21,65-69,נקבה,14073,603.0,<15
2021-08-15,2021-08-21,70-74,זכר,8568,388.0,<15
2021-08-15,2021-08-21,70-74,לא ידוע,258,<15,0.0
2021-08-15,2021-08-21,70-74,נקבה,11398,465.0,<15
2021-08-15,2021-08-21,75-79,זכר,4725,221.0,16.0
2021-08-15,2021-08-21,75-79,לא ידוע,126,<15,0.0
2021-08-15,2021-08-21,75-79,נקבה,6751,254.0,<15
2021-08-15,2021-08-21,80+,זכר,8662,365.0,40.0
2021-08-15,2021-08-21,80+,לא ידוע,137,<15,0.0
2021-08-15,2021-08-21,80+,נקבה,18957,461.0,53.0
2021-08-15,2021-08-21,NULL,זכר,2824,78.0,0.0
2021-08-15,2021-08-21,NULL,לא ידוע,924,24.0,0.0
2021-08-15,2021-08-21,NULL,נקבה,3041,103.0,0.0
2021-08-22,2021-08-28,0-19,זכר,190498,13422.0,0.0
2021-08-22,2021-08-28,0-19,לא ידוע,4831,391.0,0.0
2021-08-22,2021-08-28,0-19,נקבה,199927,12747.0,0.0
2021-08-22,2021-08-28,20-24,זכר,29232,2149.0,0.0
2021-08-22,2021-08-28,20-24,לא ידוע,996,63.0,0.0
2021-08-22,2021-08-28,20-24,נקבה,38888,2811.0,0.0
2021-08-22,2021-08-28,25-29,זכר,26968,2230.0,0.0
2021-08-22,2021-08-28,25-29,לא ידוע,705,39.0,0.0
2021-08-22,2021-08-28,25-29,נקבה,34645,2621.0,0.0
2021-08-22,2021-08-28,30-34,זכר,26241,2045.0,0.0
2021-08-22,2021-08-28,30-34,לא ידוע,701,47.0,0.0
2021-08-22,2021-08-28,30-34,נקבה,33402,2519.0,0.0
2021-08-22,2021-08-28,35-39,זכר,25697,1976.0,<15
2021-08-22,2021-08-28,35-39,לא ידוע,627,44.0,0.0
2021-08-22,2021-08-28,35-39,נקבה,33692,2568.0,<15
2021-08-22,2021-08-28,40-44,זכר,24037,1751.0,0.0
2021-08-22,2021-08-28,40-44,לא ידוע,566,30.0,0.0
2021-08-22,2021-08-28,40-44,נקבה,32285,2121.0,0.0
2021-08-22,2021-08-28,45-49,זכר,22140,1534.0,<15
2021-08-22,2021-08-28,45-49,לא ידוע,540,33.0,0.0
2021-08-22,2021-08-28,45-49,נקבה,30409,1795.0,0.0
2021-08-22,2021-08-28,50-54,זכר,17102,1066.0,<15
2021-08-22,2021-08-28,50-54,לא ידוע,422,18.0,0.0
2021-08-22,2021-08-28,50-54,נקבה,24228,1278.0,0.0
2021-08-22,2021-08-28,55-59,זכר,13798,851.0,<15
2021-08-22,2021-08-28,55-59,לא ידוע,384,<15,0.0
2021-08-22,2021-08-28,55-59,נקבה,20380,1038.0,<15
2021-08-22,2021-08-28,60-64,זכר,12121,568.0,<15
2021-08-22,2021-08-28,60-64,לא ידוע,353,18.0,0.0
2021-08-22,2021-08-28,60-64,נקבה,17653,643.0,<15
2021-08-22,2021-08-28,65-69,זכר,10097,415.0,<15
2021-08-22,2021-08-28,65-69,לא ידוע,288,<15,0.0
2021-08-22,2021-08-28,65-69,נקבה,13626,439.0,<15
2021-08-22,2021-08-28,70-74,זכר,8250,285.0,18.0
2021-08-22,2021-08-28,70-74,לא ידוע,234,<15,0.0
2021-08-22,2021-08-28,70-74,נקבה,10963,338.0,<15
2021-08-22,2021-08-28,75-79,זכר,4655,156.0,<15
2021-08-22,2021-08-28,75-79,לא ידוע,134,<15,0.0
2021-08-22,2021-08-28,75-79,נקבה,6583,207.0,<15
2021-08-22,2021-08-28,80+,זכר,8332,253.0,47.0
2021-08-22,2021-08-28,80+,לא ידוע,122,<15,0.0
2021-08-22,2021-08-28,80+,נקבה,18497,379.0,58.0
2021-08-22,2021-08-28,NULL,זכר,2603,74.0,0.0
2021-08-22,2021-08-28,NULL,לא ידוע,993,31.0,0.0
2021-08-22,2021-08-28,NULL,נקבה,2943,102.0,0.0
2021-08-29,2021-09-04,0-19,זכר,165620,15374.0,<15
2021-08-29,2021-09-04,0-19,לא ידוע,5230,532.0,0.0
2021-08-29,2021-09-04,0-19,נקבה,185957,17051.0,0.0
2021-08-29,2021-09-04,20-24,זכר,29856,2209.0,0.0
2021-08-29,2021-09-04,20-24,לא ידוע,1167,90.0,0.0
2021-08-29,2021-09-04,20-24,נקבה,40209,3015.0,0.0
2021-08-29,2021-09-04,25-29,זכר,28401,2144.0,0.0
2021-08-29,2021-09-04,25-29,לא ידוע,827,39.0,0.0
2021-08-29,2021-09-04,25-29,נקבה,36944,2724.0,0.0
2021-08-29,2021-09-04,30-34,זכר,27548,2037.0,0.0
2021-08-29,2021-09-04,30-34,לא ידוע,933,51.0,0.0
2021-08-29,2021-09-04,30-34,נקבה,35559,2730.0,0.0
2021-08-29,2021-09-04,35-39,זכר,26405,1916.0,0.0
2021-08-29,2021-09-04,35-39,לא ידוע,736,45.0,0.0
2021-08-29,2021-09-04,35-39,נקבה,34474,2711.0,<15
2021-08-29,2021-09-04,40-44,זכר,23620,1645.0,<15
2021-08-29,2021-09-04,40-44,לא ידוע,577,37.0,0.0
2021-08-29,2021-09-04,40-44,נקבה,32234,2187.0,0.0
2021-08-29,2021-09-04,45-49,זכר,21785,1316.0,<15
2021-08-29,2021-09-04,45-49,לא ידוע,531,25.0,0.0
2021-08-29,2021-09-04,45-49,נקבה,30141,1717.0,0.0
2021-08-29,2021-09-04,50-54,זכר,16895,764.0,<15
2021-08-29,2021-09-04,50-54,לא ידוע,381,23.0,0.0
2021-08-29,2021-09-04,50-54,נקבה,24648,1052.0,<15
2021-08-29,2021-09-04,55-59,זכר,13658,574.0,<15
2021-08-29,2021-09-04,55-59,לא ידוע,355,<15,0.0
2021-08-29,2021-09-04,55-59,נקבה,20226,791.0,<15
2021-08-29,2021-09-04,60-64,זכר,11819,414.0,<15
2021-08-29,2021-09-04,60-64,לא ידוע,377,<15,0.0
2021-08-29,2021-09-04,60-64,נקבה,17582,555.0,<15
2021-08-29,2021-09-04,65-69,זכר,10007,300.0,<15
2021-08-29,2021-09-04,65-69,לא ידוע,309,<15,0.0
2021-08-29,2021-09-04,65-69,נקבה,13483,376.0,<15
2021-08-29,2021-09-04,70-74,זכר,8080,192.0,17.0
2021-08-29,2021-09-04,70-74,לא ידוע,290,<15,0.0
2021-08-29,2021-09-04,70-74,נקבה,10781,291.0,17.0
2021-08-29,2021-09-04,75-79,זכר,4353,119.0,17.0
2021-08-29,2021-09-04,75-79,לא ידוע,173,<15,0.0
2021-08-29,2021-09-04,75-79,נקבה,6111,163.0,<15
2021-08-29,2021-09-04,80+,זכר,7093,210.0,53.0
2021-08-29,2021-09-04,80+,לא ידוע,151,<15,0.0
2021-08-29,2021-09-04,80+,נקבה,15150,316.0,47.0
2021-08-29,2021-09-04,NULL,זכר,2974,75.0,0.0
2021-08-29,2021-09-04,NULL,לא ידוע,1093,40.0,0.0
2021-08-29,2021-09-04,NULL,נקבה,3227,125.0,0.0
2021-09-05,2021-09-11,0-19,זכר,216078,13745.0,0.0
2021-09-05,2021-09-11,0-19,לא ידוע,5421,594.0,0.0
2021-09-05,2021-09-11,0-19,נקבה,233817,15614.0,0.0
2021-09-05,2021-09-11,20-24,זכר,21243,1694.0,0.0
2021-09-05,2021-09-11,20-24,לא ידוע,824,75.0,0.0
2021-09-05,2021-09-11,20-24,נקבה,27850,2146.0,<15
2021-09-05,2021-09-11,25-29,זכר,22326,1717.0,0.0
2021-09-05,2021-09-11,25-29,לא ידוע,645,33.0,0.0
2021-09-05,2021-09-11,25-29,נקבה,28293,2189.0,0.0
2021-09-05,2021-09-11,30-34,זכר,22606,1633.0,<15
2021-09-05,2021-09-11,30-34,לא ידוע,694,36.0,0.0
2021-09-05,2021-09-11,30-34,נקבה,30954,2224.0,<15
2021-09-05,2021-09-11,35-39,זכר,24395,1540.0,<15
2021-09-05,2021-09-11,35-39,לא ידוע,570,50.0,0.0
2021-09-05,2021-09-11,35-39,נקבה,33181,2165.0,0.0
2021-09-05,2021-09-11,40-44,זכר,23051,1247.0,0.0
2021-09-05,2021-09-11,40-44,לא ידוע,499,29.0,0.0
2021-09-05,2021-09-11,40-44,נקבה,29783,1626.0,0.0
2021-09-05,2021-09-11,45-49,זכר,19269,900.0,<15
2021-09-05,2021-09-11,45-49,לא ידוע,420,32.0,0.0
2021-09-05,2021-09-11,45-49,נקבה,24736,1218.0,0.0
2021-09-05,2021-09-11,50-54,זכר,13528,555.0,0.0
2021-09-05,2021-09-11,50-54,לא ידוע,296,<15,0.0
2021-09-05,2021-09-11,50-54,נקבה,17806,776.0,<15
2021-09-05,2021-09-11,55-59,זכר,10172,392.0,<15
2021-09-05,2021-09-11,55-59,לא ידוע,236,<15,0.0
2021-09-05,2021-09-11,55-59,נקבה,14180,539.0,0.0
2021-09-05,2021-09-11,60-64,זכר,8325,294.0,<15
2021-09-05,2021-09-11,60-64,לא ידוע,241,<15,0.0
2021-09-05,2021-09-11,60-64,נקבה,12252,379.0,<15
2021-09-05,2021-09-11,65-69,זכר,6994,209.0,<15
2021-09-05,2021-09-11,65-69,לא ידוע,225,<15,0.0
2021-09-05,2021-09-11,65-69,נקבה,9163,262.0,<15
2021-09-05,2021-09-11,70-74,זכר,5819,156.0,<15
2021-09-05,2021-09-11,70-74,לא ידוע,164,0.0,0.0
2021-09-05,2021-09-11,70-74,נקבה,7185,195.0,<15
2021-09-05,2021-09-11,75-79,זכר,3087,77.0,<15
2021-09-05,2021-09-11,75-79,לא ידוע,75,<15,0.0
2021-09-05,2021-09-11,75-79,נקבה,4049,101.0,16.0
2021-09-05,2021-09-11,80+,זכר,4964,151.0,44.0
2021-09-05,2021-09-11,80+,לא ידוע,98,<15,0.0
2021-09-05,2021-09-11,80+,נקבה,10064,239.0,43.0
2021-09-05,2021-09-11,NULL,זכר,2352,80.0,0.0
2021-09-05,2021-09-11,NULL,לא ידוע,864,21.0,0.0
2021-09-05,2021-09-11,NULL,נקבה,2386,90.0,<15
2021-09-12,2021-09-18,0-19,זכר,237959,14778.0,0.0
2021-09-12,2021-09-18,0-19,לא ידוע,6563,497.0,0.0
2021-09-12,2021-09-18,0-19,נקבה,246801,15054.0,0.0
2021-09-12,2021-09-18,20-24,זכר,19162,1377.0,<15
2021-09-12,2021-09-18,20-24,לא ידוע,973,54.0,0.0
2021-09-12,2021-09-18,20-24,נקבה,27265,1999.0,0.0
2021-09-12,2021-09-18,25-29,זכר,20047,1473.0,0.0
2021-09-12,2021-09-18,25-29,לא ידוע,804,42.0,0.0
2021-09-12,2021-09-18,25-29,נקבה,29564,1968.0,0.0
2021-09-12,2021-09-18,30-34,זכר,22564,1521.0,<15
2021-09-12,2021-09-18,30-34,לא ידוע,777,34.0,0.0
2021-09-12,2021-09-18,30-34,נקבה,34356,2356.0,0.0
2021-09-12,2021-09-18,35-39,זכר,23946,1471.0,<15
2021-09-12,2021-09-18,35-39,לא ידוע,636,33.0,0.0
2021-09-12,2021-09-18,35-39,נקבה,34956,2224.0,<15
2021-09-12,2021-09-18,40-44,זכר,22174,1283.0,0.0
2021-09-12,2021-09-18,40-44,לא ידוע,535,25.0,0.0
2021-09-12,2021-09-18,40-44,נקבה,30375,1614.0,0.0
2021-09-12,2021-09-18,45-49,זכר,19209,926.0,<15
2021-09-12,2021-09-18,45-49,לא ידוע,457,32.0,0.0
2021-09-12,2021-09-18,45-49,נקבה,25649,1128.0,0.0
2021-09-12,2021-09-18,50-54,זכר,13944,575.0,<15
2021-09-12,2021-09-18,50-54,לא ידוע,369,18.0,0.0
2021-09-12,2021-09-18,50-54,נקבה,19644,744.0,0.0
2021-09-12,2021-09-18,55-59,זכר,10661,368.0,<15
2021-09-12,2021-09-18,55-59,לא ידוע,292,<15,0.0
2021-09-12,2021-09-18,55-59,נקבה,15817,516.0,<15
2021-09-12,2021-09-18,60-64,זכר,9177,310.0,<15
2021-09-12,2021-09-18,60-64,לא ידוע,300,<15,0.0
2021-09-12,2021-09-18,60-64,נקבה,13739,378.0,<15
2021-09-12,2021-09-18,65-69,זכר,7793,214.0,<15
2021-09-12,2021-09-18,65-69,לא ידוע,235,<15,0.0
2021-09-12,2021-09-18,65-69,נקבה,10596,286.0,<15
2021-09-12,2021-09-18,70-74,זכר,6232,159.0,<15
2021-09-12,2021-09-18,70-74,לא ידוע,208,<15,0.0
2021-09-12,2021-09-18,70-74,נקבה,8071,190.0,<15
2021-09-12,2021-09-18,75-79,זכר,3431,97.0,<15
2021-09-12,2021-09-18,75-79,לא ידוע,106,<15,0.0
2021-09-12,2021-09-18,75-79,נקבה,4644,106.0,<15
2021-09-12,2021-09-18,80+,זכר,5720,143.0,31.0
2021-09-12,2021-09-18,80+,לא ידוע,96,<15,0.0
2021-09-12,2021-09-18,80+,נקבה,12344,228.0,31.0
2021-09-12,2021-09-18,NULL,זכר,2585,79.0,0.0
2021-09-12,2021-09-18,NULL,לא ידוע,1272,16.0,0.0
2021-09-12,2021-09-18,NULL,נקבה,2521,77.0,0.0
2021-09-19,2021-09-25,0-19,זכר,203306,10831.0,0.0
2021-09-19,2021-09-25,0-19,לא ידוע,5249,309.0,0.0
2021-09-19,2021-09-25,0-19,נקבה,209727,11174.0,0.0
2021-09-19,2021-09-25,20-24,זכר,15807,876.0,<15
2021-09-19,2021-09-25,20-24,לא ידוע,619,40.0,0.0
2021-09-19,2021-09-25,20-24,נקבה,23719,1339.0,0.0
2021-09-19,2021-09-25,25-29,זכר,18343,1032.0,0.0
2021-09-19,2021-09-25,25-29,לא ידוע,556,17.0,0.0
2021-09-19,2021-09-25,25-29,נקבה,26989,1498.0,0.0
2021-09-19,2021-09-25,30-34,זכר,20330,1094.0,0.0
2021-09-19,2021-09-25,30-34,לא ידוע,623,25.0,0.0
2021-09-19,2021-09-25,30-34,נקבה,30327,1846.0,<15
2021-09-19,2021-09-25,35-39,זכר,21079,1070.0,0.0
2021-09-19,2021-09-25,35-39,לא ידוע,481,25.0,0.0
2021-09-19,2021-09-25,35-39,נקבה,29389,1678.0,0.0
2021-09-19,2021-09-25,40-44,זכר,19792,945.0,0.0
2021-09-19,2021-09-25,40-44,לא ידוע,428,18.0,0.0
2021-09-19,2021-09-25,40-44,נקבה,26210,1249.0,<15
2021-09-19,2021-09-25,45-49,זכר,17516,674.0,<15
2021-09-19,2021-09-25,45-49,לא ידוע,391,21.0,0.0
2021-09-19,2021-09-25,45-49,נקבה,22793,851.0,<15
2021-09-19,2021-09-25,50-54,זכר,13251,434.0,<15
2021-09-19,2021-09-25,50-54,לא ידוע,340,<15,0.0
2021-09-19,2021-09-25,50-54,נקבה,18317,563.0,<15
2021-09-19,2021-09-25,55-59,זכר,10809,319.0,<15
2021-09-19,2021-09-25,55-59,לא ידוע,275,<15,0.0
2021-09-19,2021-09-25,55-59,נקבה,15119,447.0,<15
2021-09-19,2021-09-25,60-64,זכר,9185,278.0,<15
2021-09-19,2021-09-25,60-64,לא ידוע,292,<15,0.0
2021-09-19,2021-09-25,60-64,נקבה,13160,320.0,<15
2021-09-19,2021-09-25,65-69,זכר,7845,174.0,<15
2021-09-19,2021-09-25,65-69,לא ידוע,234,<15,0.0
2021-09-19,2021-09-25,65-69,נקבה,10214,261.0,<15
2021-09-19,2021-09-25,70-74,זכר,6266,124.0,<15
2021-09-19,2021-09-25,70-74,לא ידוע,213,<15,0.0
2021-09-19,2021-09-25,70-74,נקבה,8002,182.0,<15
2021-09-19,2021-09-25,75-79,זכר,3454,93.0,<15
2021-09-19,2021-09-25,75-79,לא ידוע,134,<15,0.0
2021-09-19,2021-09-25,75-79,נקבה,4453,87.0,<15
2021-09-19,2021-09-25,80+,זכר,5423,105.0,27.0
2021-09-19,2021-09-25,80+,לא ידוע,110,<15,0.0
2021-09-19,2021-09-25,80+,נקבה,11000,184.0,42.0
2021-09-19,2021-09-25,NULL,זכר,1991,43.0,0.0
2021-09-19,2021-09-25,NULL,לא ידוע,850,<15,0.0
2021-09-19,2021-09-25,NULL,נקבה,1941,52.0,0.0
2021-09-26,2021-10-02,0-19,זכר,131464,6266.0,0.0
2021-09-26,2021-10-02,0-19,לא ידוע,4107,233.0,0.0
2021-09-26,2021-10-02,0-19,נקבה,139275,6942.0,0.0
2021-09-26,2021-10-02,20-24,זכר,17376,550.0,0.0
2021-09-26,2021-10-02,20-24,לא ידוע,648,23.0,0.0
2021-09-26,2021-10-02,20-24,נקבה,26938,959.0,0.0
2021-09-26,2021-10-02,25-29,זכר,20870,641.0,0.0
2021-09-26,2021-10-02,25-29,לא ידוע,565,<15,0.0
2021-09-26,2021-10-02,25-29,נקבה,29823,940.0,0.0
2021-09-26,2021-10-02,30-34,זכר,20363,609.0,0.0
2021-09-26,2021-10-02,30-34,לא ידוע,576,25.0,0.0
2021-09-26,2021-10-02,30-34,נקבה,29382,1120.0,0.0
2021-09-26,2021-10-02,35-39,זכר,18973,621.0,0.0
2021-09-26,2021-10-02,35-39,לא ידוע,483,18.0,0.0
2021-09-26,2021-10-02,35-39,נקבה,26612,1064.0,<15
2021-09-26,2021-10-02,40-44,זכר,17799,580.0,<15
2021-09-26,2021-10-02,40-44,לא ידוע,374,16.0,0.0
2021-09-26,2021-10-02,40-44,נקבה,24564,795.0,0.0
2021-09-26,2021-10-02,45-49,זכר,17026,448.0,<15
2021-09-26,2021-10-02,45-49,לא ידוע,367,<15,0.0
2021-09-26,2021-10-02,45-49,נקבה,23675,583.0,<15
2021-09-26,2021-10-02,50-54,זכר,14262,261.0,<15
2021-09-26,2021-10-02,50-54,לא ידוע,309,<15,0.0
2021-09-26,2021-10-02,50-54,נקבה,20909,386.0,<15
2021-09-26,2021-10-02,55-59,זכר,12022,220.0,<15
2021-09-26,2021-10-02,55-59,לא ידוע,281,<15,0.0
2021-09-26,2021-10-02,55-59,נקבה,17200,295.0,<15
2021-09-26,2021-10-02,60-64,זכר,10138,134.0,<15
2021-09-26,2021-10-02,60-64,לא ידוע,273,<15,0.0
2021-09-26,2021-10-02,60-64,נקבה,14574,223.0,<15
2021-09-26,2021-10-02,65-69,זכר,8438,122.0,<15
2021-09-26,2021-10-02,65-69,לא ידוע,215,<15,0.0
2021-09-26,2021-10-02,65-69,נקבה,10722,171.0,<15
2021-09-26,2021-10-02,70-74,זכר,6720,76.0,<15
2021-09-26,2021-10-02,70-74,לא ידוע,176,<15,0.0
2021-09-26,2021-10-02,70-74,נקבה,7956,110.0,<15
2021-09-26,2021-10-02,75-79,זכר,3513,53.0,<15
2021-09-26,2021-10-02,75-79,לא ידוע,115,<15,0.0
2021-09-26,2021-10-02,75-79,נקבה,4486,83.0,<15
2021-09-26,2021-10-02,80+,זכר,5585,96.0,23.0
2021-09-26,2021-10-02,80+,לא ידוע,97,<15,0.0
2021-09-26,2021-10-02,80+,נקבה,11899,130.0,29.0
2021-09-26,2021-10-02,NULL,זכר,2270,56.0,0.0
2021-09-26,2021-10-02,NULL,לא ידוע,1139,<15,0.0
2021-09-26,2021-10-02,NULL,נקבה,2255,51.0,0.0
2021-10-03,2021-10-09,0-19,זכר,126865,4233.0,0.0
2021-10-03,2021-10-09,0-19,לא ידוע,4860,143.0,0.0
2021-10-03,2021-10-09,0-19,נקבה,132236,4406.0,0.0
2021-10-03,2021-10-09,20-24,זכר,19805,351.0,0.0
2021-10-03,2021-10-09,20-24,לא ידוע,1590,25.0,0.0
2021-10-03,2021-10-09,20-24,נקבה,32496,627.0,0.0
2021-10-03,2021-10-09,25-29,זכר,22294,441.0,0.0
2021-10-03,2021-10-09,25-29,לא ידוע,771,<15,0.0
2021-10-03,2021-10-09,25-29,נקבה,32321,688.0,0.0
2021-10-03,2021-10-09,30-34,זכר,19840,398.0,0.0
2021-10-03,2021-10-09,30-34,לא ידוע,745,<15,0.0
2021-10-03,2021-10-09,30-34,נקבה,30328,702.0,0.0
2021-10-03,2021-10-09,35-39,זכר,19191,403.0,<15
2021-10-03,2021-10-09,35-39,לא ידוע,577,<15,0.0
2021-10-03,2021-10-09,35-39,נקבה,28400,611.0,0.0
2021-10-03,2021-10-09,40-44,זכר,17291,326.0,<15
2021-10-03,2021-10-09,40-44,לא ידוע,443,<15,0.0
2021-10-03,2021-10-09,40-44,נקבה,25092,503.0,0.0
2021-10-03,2021-10-09,45-49,זכר,15749,262.0,<15
2021-10-03,2021-10-09,45-49,לא ידוע,449,<15,0.0
2021-10-03,2021-10-09,45-49,נקבה,22322,324.0,0.0
2021-10-03,2021-10-09,50-54,זכר,12133,196.0,<15
2021-10-03,2021-10-09,50-54,לא ידוע,407,<15,0.0
2021-10-03,2021-10-09,50-54,נקבה,18109,267.0,<15
2021-10-03,2021-10-09,55-59,זכר,10025,139.0,<15
2021-10-03,2021-10-09,55-59,לא ידוע,402,<15,0.0
2021-10-03,2021-10-09,55-59,נקבה,15024,182.0,<15
2021-10-03,2021-10-09,60-64,זכר,8579,97.0,<15
2021-10-03,2021-10-09,60-64,לא ידוע,382,<15,0.0
2021-10-03,2021-10-09,60-64,נקבה,13135,147.0,<15
2021-10-03,2021-10-09,65-69,זכר,7355,81.0,<15
2021-10-03,2021-10-09,65-69,לא ידוע,326,<15,0.0
2021-10-03,2021-10-09,65-69,נקבה,10298,107.0,<15
2021-10-03,2021-10-09,70-74,זכר,6152,63.0,<15
2021-10-03,2021-10-09,70-74,לא ידוע,267,<15,0.0
2021-10-03,2021-10-09,70-74,נקבה,8079,84.0,<15
2021-10-03,2021-10-09,75-79,זכר,3273,32.0,<15
2021-10-03,2021-10-09,75-79,לא ידוע,144,<15,0.0
2021-10-03,2021-10-09,75-79,נקבה,4517,39.0,<15
2021-10-03,2021-10-09,80+,זכר,5343,57.0,<15
2021-10-03,2021-10-09,80+,לא ידוע,114,<15,0.0
2021-10-03,2021-10-09,80+,נקבה,11497,71.0,20.0
2021-10-03,2021-10-09,NULL,זכר,2208,27.0,0.0
2021-10-03,2021-10-09,NULL,לא ידוע,926,<15,0.0
2021-10-03,2021-10-09,NULL,נקבה,2381,34.0,0.0
2021-10-10,2021-10-16,0-19,זכר,126418,3086.0,0.0
2021-10-10,2021-10-16,0-19,לא ידוע,4720,105.0,0.0
2021-10-10,2021-10-16,0-19,נקבה,134593,3542.0,0.0
2021-10-10,2021-10-16,20-24,זכר,15650,196.0,0.0
2021-10-10,2021-10-16,20-24,לא ידוע,1003,<15,0.0
2021-10-10,2021-10-16,20-24,נקבה,25106,323.0,0.0
2021-10-10,2021-10-16,25-29,זכר,17846,210.0,0.0
2021-10-10,2021-10-16,25-29,לא ידוע,781,<15,0.0
2021-10-10,2021-10-16,25-29,נקבה,26649,367.0,0.0
2021-10-10,2021-10-16,30-34,זכר,17776,226.0,0.0
2021-10-10,2021-10-16,30-34,לא ידוע,783,<15,0.0
2021-10-10,2021-10-16,30-34,נקבה,26540,411.0,0.0
2021-10-10,2021-10-16,35-39,זכר,17761,221.0,0.0
2021-10-10,2021-10-16,35-39,לא ידוע,620,<15,0.0
2021-10-10,2021-10-16,35-39,נקבה,25773,392.0,<15
2021-10-10,2021-10-16,40-44,זכר,16554,207.0,0.0
2021-10-10,2021-10-16,40-44,לא ידוע,578,<15,0.0
2021-10-10,2021-10-16,40-44,נקבה,23521,326.0,0.0
2021-10-10,2021-10-16,45-49,זכר,15129,154.0,<15
2021-10-10,2021-10-16,45-49,לא ידוע,582,<15,0.0
2021-10-10,2021-10-16,45-49,נקבה,20936,229.0,0.0
2021-10-10,2021-10-16,50-54,זכר,11934,106.0,0.0
2021-10-10,2021-10-16,50-54,לא ידוע,521,<15,0.0
2021-10-10,2021-10-16,50-54,נקבה,16976,140.0,0.0
2021-10-10,2021-10-16,55-59,זכר,9510,81.0,<15
2021-10-10,2021-10-16,55-59,לא ידוע,488,<15,0.0
2021-10-10,2021-10-16,55-59,נקבה,14228,123.0,0.0
2021-10-10,2021-10-16,60-64,זכר,8188,54.0,<15
2021-10-10,2021-10-16,60-64,לא ידוע,504,<15,0.0
2021-10-10,2021-10-16,60-64,נקבה,12550,100.0,<15
2021-10-10,2021-10-16,65-69,זכר,7202,61.0,<15
2021-10-10,2021-10-16,65-69,לא ידוע,411,<15,0.0
2021-10-10,2021-10-16,65-69,נקבה,9887,77.0,<15
2021-10-10,2021-10-16,70-74,זכר,5977,33.0,<15
2021-10-10,2021-10-16,70-74,לא ידוע,330,<15,0.0
2021-10-10,2021-10-16,70-74,נקבה,7835,39.0,<15
2021-10-10,2021-10-16,75-79,זכר,3165,21.0,<15
2021-10-10,2021-10-16,75-79,לא ידוע,184,<15,0.0
2021-10-10,2021-10-16,75-79,נקבה,4230,31.0,<15
2021-10-10,2021-10-16,80+,זכר,4713,36.0,17.0
2021-10-10,2021-10-16,80+,לא ידוע,127,0.0,0.0
2021-10-10,2021-10-16,80+,נקבה,9553,49.0,<15
2021-10-10,2021-10-16,NULL,זכר,2269,31.0,<15
2021-10-10,2021-10-16,NULL,לא ידוע,980,<15,0.0
2021-10-10,2021-10-16,NULL,נקבה,2281,42.0,0.0
2021-10-17,2021-10-23,0-19,זכר,102596,2053.0,0.0
2021-10-17,2021-10-23,0-19,לא ידוע,3856,71.0,0.0
2021-10-17,2021-10-23,0-19,נקבה,115598,2347.0,0.0
2021-10-17,2021-10-23,20-24,זכר,15149,107.0,0.0
